image_file,text_id,text,confidence,bbox_coords
9103002_h2_w6.png,40,CEMETERY,0.9945,"[[1008.0, 788.0], [1229.0, 788.0], [1229.0, 823.0], [1008.0, 823.0]]"
9103002_h2_w6.png,41,LIBERTY,0.9895,"[[1681.0, 792.0], [1883.0, 792.0], [1883.0, 829.0], [1681.0, 829.0]]"
9103002_h2_w6.png,42,MED.CTR,0.9477,"[[608.0, 838.0], [798.0, 838.0], [798.0, 873.0], [608.0, 873.0]]"
9103002_h2_w6.png,43,PT BREEZE,0.9405,"[[1706.0, 844.0], [1931.0, 844.0], [1931.0, 888.0], [1706.0, 888.0]]"
9103002_h2_w6.png,45,WESTPENN,0.9936,"[[975.0, 930.0], [1216.0, 923.0], [1217.0, 964.0], [976.0, 971.0]]"
9103002_h2_w6.png,46,HOSP,0.9973,"[[1060.0, 969.0], [1179.0, 969.0], [1179.0, 1006.0], [1060.0, 1006.0]]"
9103002_h2_w6.png,47,RENCEVILLE,0.996,"[[0.0, 1019.0], [258.0, 1017.0], [258.0, 1054.0], [0.0, 1056.0]]"
9103002_h2_w6.png,48,SHADYSIDE,0.9966,"[[1483.0, 1013.0], [1735.0, 1013.0], [1735.0, 1054.0], [1483.0, 1054.0]]"
9103002_h2_w6.png,49,BLOOMFIELD,0.9753,"[[304.0, 1083.0], [638.0, 1083.0], [638.0, 1127.0], [304.0, 1127.0]]"
9103002_h2_w6.png,50,SHADYSID,0.9731,"[[1114.0, 1109.0], [1320.0, 1102.0], [1321.0, 1147.0], [1116.0, 1155.0]]"
9103002_h2_w6.png,51,HOSP,0.9961,"[[1231.0, 1150.0], [1342.0, 1150.0], [1342.0, 1188.0], [1231.0, 1188.0]]"
9103002_h2_w6.png,52,IERRON,0.9519,"[[821.0, 1283.0], [981.0, 1283.0], [981.0, 1321.0], [821.0, 1321.0]]"
9103002_h2_w6.png,53,ST.PAUL,0.94,"[[1375.0, 1296.0], [1545.0, 1291.0], [1546.0, 1335.0], [1376.0, 1340.0]]"
9103002_h2_w6.png,54,HILL,0.9951,"[[829.0, 1325.0], [931.0, 1325.0], [931.0, 1362.0], [829.0, 1362.0]]"
9103002_h2_w6.png,55,ATHEDRAL,0.9886,"[[1429.0, 1338.0], [1650.0, 1338.0], [1650.0, 1373.0], [1429.0, 1373.0]]"
9103002_h2_w6.png,56,MELLONA,0.9356,"[[1758.0, 1333.0], [1944.0, 1333.0], [1944.0, 1369.0], [1758.0, 1369.0]]"
9103002_h2_w6.png,57,INSTAIE,0.8962,"[[1792.0, 1371.0], [1998.0, 1371.0], [1998.0, 1406.0], [1792.0, 1406.0]]"
9103002_h2_w6.png,58,HEINZ,0.9887,"[[1852.0, 1410.0], [1996.0, 1410.0], [1996.0, 1446.0], [1852.0, 1446.0]]"
9103002_h2_w6.png,59,HIST.SOCIETY,0.973,"[[1189.0, 1450.0], [1462.0, 1448.0], [1463.0, 1485.0], [1190.0, 1488.0]]"
9103002_h2_w6.png,60,CHAPE,0.9959,"[[1856.0, 1449.0], [1999.0, 1441.0], [1999.0, 1485.0], [1858.0, 1492.0]]"
9103002_h2_w6.png,61,OLISH,0.988,"[[242.0, 1469.0], [385.0, 1469.0], [385.0, 1506.0], [242.0, 1506.0]]"
9103002_h2_w6.png,62,OFW.PENN,0.9124,"[[1245.0, 1488.0], [1472.0, 1481.0], [1473.0, 1519.0], [1247.0, 1525.0]]"
9103002_h2_w6.png,63,HILL,0.9905,"[[326.0, 1507.0], [422.0, 1501.0], [424.0, 1539.0], [328.0, 1544.0]]"
9103002_h2_w6.png,64,IOLIDAY,0.9755,"[[1588.0, 1506.0], [1742.0, 1511.0], [1741.0, 1555.0], [1587.0, 1550.0]]"
9103002_h2_w6.png,65,MASONIC,0.99,"[[1796.0, 1500.0], [1981.0, 1500.0], [1981.0, 1535.0], [1796.0, 1535.0]]"
9103002_h2_w6.png,66,EMPLE,0.995,"[[1790.0, 1533.0], [1931.0, 1533.0], [1931.0, 1571.0], [1790.0, 1571.0]]"
9103002_h2_w6.png,68,THESTRIP,0.9762,"[[12.0, 1597.0], [242.0, 1607.0], [240.0, 1651.0], [10.0, 1641.0]]"
9103002_h2_w6.png,70,LIBERTY,0.9952,"[[371.0, 1612.0], [525.0, 1612.0], [525.0, 1648.0], [371.0, 1648.0]]"
9103002_h2_w6.png,71,MED,0.9434,"[[1227.0, 1608.0], [1325.0, 1608.0], [1325.0, 1646.0], [1227.0, 1646.0]]"
9103002_h2_w6.png,72,DISTRICT,0.994,"[[106.0, 1646.0], [290.0, 1646.0], [290.0, 1681.0], [106.0, 1681.0]]"
9103002_h2_w6.png,73,TECH,0.994,"[[431.0, 1646.0], [550.0, 1646.0], [550.0, 1683.0], [431.0, 1683.0]]"
9103002_h2_w6.png,74,SOLDIER'S,0.9802,"[[1439.0, 1652.0], [1622.0, 1648.0], [1623.0, 1683.0], [1440.0, 1688.0]]"
9103002_h2_w6.png,75,HILL,0.9674,"[[854.0, 1669.0], [948.0, 1669.0], [948.0, 1708.0], [854.0, 1708.0]]"
9103002_h2_w6.png,76,CTR,0.9831,"[[506.0, 1685.0], [585.0, 1685.0], [585.0, 1723.0], [506.0, 1723.0]]"
9103002_h2_w6.png,77,SAILORS,0.9973,"[[1481.0, 1688.0], [1641.0, 1683.0], [1642.0, 1721.0], [1482.0, 1725.0]]"
9103002_h2_w6.png,78,DISTRICT,0.9951,"[[848.0, 1711.0], [1049.0, 1706.0], [1050.0, 1750.0], [849.0, 1754.0]]"
9103002_h2_w6.png,79,MEMORIAL,0.9949,"[[1485.0, 1723.0], [1675.0, 1723.0], [1675.0, 1758.0], [1485.0, 1758.0]]"
9103002_h2_w6.png,80,UNIV.OF P,0.9228,"[[1816.0, 1769.0], [1997.0, 1764.0], [1998.0, 1802.0], [1817.0, 1807.0]]"
9103002_h2_w6.png,81,AMTRAK,0.9952,"[[506.0, 1792.0], [665.0, 1792.0], [665.0, 1827.0], [506.0, 1827.0]]"
9103002_h2_w6.png,82,MEOCTR,0.9124,"[[1837.0, 1804.0], [1991.0, 1800.0], [1992.0, 1831.0], [1838.0, 1836.0]]"
9103002_h2_w6.png,83,THEPENN,0.9963,"[[542.0, 1833.0], [725.0, 1831.0], [725.0, 1869.0], [542.0, 1871.0]]"
9103002_h2_w6.png,84,SYLVANIAN,0.991,"[[538.0, 1868.0], [748.0, 1873.0], [747.0, 1909.0], [537.0, 1904.0]]"
9103002_h2_w6.png,85,FLAG,0.9896,"[[1300.0, 1868.0], [1407.0, 1876.0], [1404.0, 1915.0], [1297.0, 1908.0]]"
9103002_h2_w6.png,86,PITT,0.9959,"[[1602.0, 1890.0], [1706.0, 1890.0], [1706.0, 1935.0], [1602.0, 1935.0]]"
9103002_h2_w6.png,87,BIOME,0.9941,"[[1870.0, 1888.0], [1999.0, 1883.0], [1999.0, 1927.0], [1872.0, 1932.0]]"
9103002_h2_w6.png,88,JPLAZA,0.9828,"[[1293.0, 1904.0], [1440.0, 1909.0], [1439.0, 1953.0], [1291.0, 1947.0]]"
9103002_h2_w6.png,89,STADIUM,0.9924,"[[1544.0, 1933.0], [1733.0, 1933.0], [1733.0, 1971.0], [1544.0, 1971.0]]"
9103002_h2_w6.png,90,SCIEN,0.9959,"[[1872.0, 1924.0], [1986.0, 1930.0], [1984.0, 1969.0], [1870.0, 1964.0]]"
9103002_h2_w6.png,91,USX,0.8741,"[[1042.0, 1952.0], [1140.0, 1952.0], [1140.0, 1992.0], [1042.0, 1992.0]]"
9105002_h2_w6.png,2,THEWOOSS,0.8834,"[[1200.0, 69.0], [1356.0, 64.0], [1357.0, 96.0], [1201.0, 100.0]]"
9105002_h2_w6.png,3,INT'L PEACE,0.9304,"[[287.0, 91.0], [482.0, 98.0], [480.0, 142.0], [285.0, 135.0]]"
9105002_h2_w6.png,5,INT LGOLF,0.9003,"[[50.0, 140.0], [229.0, 140.0], [229.0, 169.0], [50.0, 169.0]]"
9105002_h2_w6.png,6,GDN,0.9415,"[[292.0, 138.0], [369.0, 138.0], [369.0, 169.0], [292.0, 169.0]]"
9105002_h2_w6.png,7,RAINY,0.9886,"[[1422.0, 133.0], [1517.0, 138.0], [1516.0, 169.0], [1420.0, 164.0]]"
9105002_h2_w6.png,8,FRANCESS,0.9789,"[[1191.0, 145.0], [1373.0, 153.0], [1372.0, 190.0], [1189.0, 183.0]]"
9105002_h2_w6.png,9,GEOGRAPHIC,0.9964,"[[411.0, 162.0], [636.0, 167.0], [635.0, 204.0], [410.0, 200.0]]"
9105002_h2_w6.png,10,THUNDE,0.9972,"[[1856.0, 154.0], [1999.0, 154.0], [1999.0, 190.0], [1856.0, 190.0]]"
9105002_h2_w6.png,11,COURSE,0.9977,"[[110.0, 171.0], [252.0, 171.0], [252.0, 200.0], [110.0, 200.0]]"
9105002_h2_w6.png,12,TRADING,0.9942,"[[8.0, 193.0], [201.0, 205.0], [199.0, 240.0], [6.0, 228.0]]"
9105002_h2_w6.png,13,CTR.OF N,0.9093,"[[430.0, 193.0], [629.0, 198.0], [629.0, 236.0], [429.0, 231.0]]"
9105002_h2_w6.png,14,BAY,0.9272,"[[1938.0, 192.0], [1998.0, 192.0], [1998.0, 223.0], [1938.0, 223.0]]"
9105002_h2_w6.png,15,TL HISTORIC,0.9602,"[[4.0, 229.0], [261.0, 231.0], [260.0, 267.0], [4.0, 264.0]]"
9105002_h2_w6.png,17,AMERICA,0.995,"[[449.0, 229.0], [619.0, 234.0], [618.0, 267.0], [448.0, 262.0]]"
9105002_h2_w6.png,19,INTERNATIONAL,0.9893,"[[1144.0, 229.0], [1415.0, 229.0], [1415.0, 258.0], [1144.0, 258.0]]"
9105002_h2_w6.png,20,FALLS-VOYAGEUR,0.9876,"[[1244.0, 256.0], [1579.0, 252.0], [1579.0, 287.0], [1244.0, 292.0]]"
9105002_h2_w6.png,21,UNIV.OF,0.9083,"[[545.0, 268.0], [684.0, 273.0], [683.0, 309.0], [543.0, 304.0]]"
9105002_h2_w6.png,22,NORTH,0.9949,"[[76.0, 283.0], [436.0, 290.0], [435.0, 346.0], [75.0, 339.0]]"
9105002_h2_w6.png,23,SRED,0.8785,"[[737.0, 279.0], [857.0, 275.0], [859.0, 312.0], [739.0, 317.0]]"
9105002_h2_w6.png,25,RED,0.9836,"[[1149.0, 287.0], [1209.0, 295.0], [1205.0, 328.0], [1145.0, 321.0]]"
9105002_h2_w6.png,26,SNATL,0.9394,"[[1377.0, 290.0], [1494.0, 290.0], [1494.0, 325.0], [1377.0, 325.0]]"
9105002_h2_w6.png,27,GRAND PORTA,0.9508,"[[1760.0, 294.0], [1999.0, 294.0], [1999.0, 329.0], [1760.0, 329.0]]"
9105002_h2_w6.png,28,PK,0.9959,"[[1433.0, 321.0], [1481.0, 321.0], [1481.0, 352.0], [1433.0, 352.0]]"
9105002_h2_w6.png,29,NATLMON,0.9832,"[[1762.0, 329.0], [1983.0, 329.0], [1983.0, 358.0], [1762.0, 358.0]]"
9105002_h2_w6.png,30,FORKS,0.9959,"[[662.0, 347.0], [777.0, 339.0], [780.0, 376.0], [664.0, 384.0]]"
9105002_h2_w6.png,31,SAKAKAWEA,0.9832,"[[57.0, 362.0], [245.0, 341.0], [249.0, 376.0], [61.0, 397.0]]"
9105002_h2_w6.png,32,DAKOTA,0.998,"[[275.0, 360.0], [679.0, 365.0], [679.0, 423.0], [275.0, 419.0]]"
9105002_h2_w6.png,33,SPLIT ROCK,0.9512,"[[1729.0, 375.0], [1927.0, 375.0], [1927.0, 410.0], [1729.0, 410.0]]"
9105002_h2_w6.png,34,LGARRISON,0.9334,"[[155.0, 414.0], [359.0, 419.0], [358.0, 454.0], [154.0, 450.0]]"
9105002_h2_w6.png,36,LIGHTHOUSE,0.9927,"[[1729.0, 410.0], [1944.0, 410.0], [1944.0, 446.0], [1729.0, 446.0]]"
9105002_h2_w6.png,37,DORE,0.9982,"[[2.0, 444.0], [98.0, 444.0], [98.0, 475.0], [2.0, 475.0]]"
9105002_h2_w6.png,38,DAM,0.9967,"[[191.0, 453.0], [271.0, 447.0], [274.0, 479.0], [193.0, 484.0]]"
9105002_h2_w6.png,39,FARGO,0.9963,"[[588.0, 448.0], [717.0, 448.0], [717.0, 485.0], [588.0, 485.0]]"
9105002_h2_w6.png,40,APOSTL,0.9934,"[[1835.0, 460.0], [1979.0, 460.0], [1979.0, 496.0], [1835.0, 496.0]]"
9105002_h2_w6.png,41,SEVELT,0.9802,"[[0.0, 477.0], [123.0, 477.0], [123.0, 512.0], [0.0, 512.0]]"
9105002_h2_w6.png,42,DULUTH,0.9889,"[[1329.0, 477.0], [1477.0, 477.0], [1477.0, 512.0], [1329.0, 512.0]]"
9105002_h2_w6.png,43,N.DAKOTA.,0.9171,"[[542.0, 488.0], [715.0, 488.0], [715.0, 523.0], [542.0, 523.0]]"
9105002_h2_w6.png,45,LAK,0.9648,"[[1900.0, 490.0], [1994.0, 490.0], [1994.0, 521.0], [1900.0, 521.0]]"
9105002_h2_w6.png,46,ZPK.,0.8734,"[[0.0, 506.0], [105.0, 511.0], [103.0, 548.0], [0.0, 543.0]]"
9105002_h2_w6.png,47,STATE,0.993,"[[540.0, 520.0], [665.0, 525.0], [664.0, 555.0], [539.0, 550.0]]"
9105002_h2_w6.png,48,UNI,0.8905,"[[656.0, 527.0], [719.0, 527.0], [719.0, 550.0], [656.0, 550.0]]"
9105002_h2_w6.png,49,KNIFER,0.9913,"[[0.0, 546.0], [150.0, 546.0], [150.0, 581.0], [0.0, 581.0]]"
9105002_h2_w6.png,50,INDIAN,0.9594,"[[4.0, 586.0], [160.0, 581.0], [161.0, 616.0], [5.0, 621.0]]"
9105002_h2_w6.png,51,ARGEST,0.9525,"[[1565.0, 600.0], [1710.0, 600.0], [1710.0, 623.0], [1565.0, 623.0]]"
9105002_h2_w6.png,52,VILLAGES,0.9925,"[[27.0, 615.0], [216.0, 608.0], [217.0, 643.0], [28.0, 650.0]]"
9105002_h2_w6.png,53,BISMARCK,0.9826,"[[261.0, 629.0], [525.0, 634.0], [525.0, 671.0], [260.0, 666.0]]"
9105002_h2_w6.png,54,PORT IN THE,0.9284,"[[1567.0, 629.0], [1767.0, 629.0], [1767.0, 658.0], [1567.0, 658.0]]"
9105002_h2_w6.png,55,NATL HIS,0.9212,"[[37.0, 644.0], [229.0, 639.0], [229.0, 675.0], [38.0, 679.0]]"
9105002_h2_w6.png,57,SITE,0.9811,"[[81.0, 670.0], [176.0, 676.0], [174.0, 713.0], [78.0, 708.0]]"
9105002_h2_w6.png,58,WORLD,0.9941,"[[1579.0, 662.0], [1694.0, 662.0], [1694.0, 685.0], [1579.0, 685.0]]"
9105002_h2_w6.png,59,TCROIX,0.9308,"[[1558.0, 821.0], [1698.0, 821.0], [1698.0, 850.0], [1558.0, 850.0]]"
9105002_h2_w6.png,60,MINNEAPOLISI,0.9407,"[[879.0, 840.0], [1185.0, 840.0], [1185.0, 875.0], [879.0, 875.0]]"
9105002_h2_w6.png,61,NATL SCENIC,0.9441,"[[1558.0, 848.0], [1800.0, 848.0], [1800.0, 883.0], [1558.0, 883.0]]"
9105002_h2_w6.png,62,SOUTHS,0.9356,"[[221.0, 862.0], [552.0, 867.0], [552.0, 925.0], [221.0, 921.0]]"
9105002_h2_w6.png,63,UNIV.OF-MINN,0.9381,"[[884.0, 877.0], [1156.0, 879.0], [1156.0, 915.0], [883.0, 912.0]]"
9105002_h2_w6.png,64,ST.PAUL,0.9717,"[[1266.0, 884.0], [1431.0, 879.0], [1432.0, 914.0], [1267.0, 919.0]]"
9105002_h2_w6.png,65,RIVER,0.9973,"[[1585.0, 879.0], [1700.0, 879.0], [1700.0, 917.0], [1585.0, 917.0]]"
9105002_h2_w6.png,67,DAKOTA,0.991,"[[292.0, 940.0], [667.0, 940.0], [667.0, 996.0], [292.0, 996.0]]"
9105002_h2_w6.png,68,BROOKINGS,0.9948,"[[521.0, 1002.0], [717.0, 1002.0], [717.0, 1031.0], [521.0, 1031.0]]"
9105002_h2_w6.png,70,SDSTATE,0.9924,"[[523.0, 1035.0], [681.0, 1035.0], [681.0, 1071.0], [523.0, 1071.0]]"
9105002_h2_w6.png,71,WIS,0.9138,"[[1800.0, 1035.0], [1969.0, 1035.0], [1969.0, 1104.0], [1800.0, 1104.0]]"
9105002_h2_w6.png,73,UNIV,0.9939,"[[596.0, 1069.0], [677.0, 1069.0], [677.0, 1098.0], [596.0, 1098.0]]"
9105002_h2_w6.png,74,NATLREREC,0.9929,"[[1231.0, 1088.0], [1490.0, 1088.0], [1490.0, 1117.0], [1231.0, 1117.0]]"
9105002_h2_w6.png,75,ERRE,0.9931,"[[221.0, 1112.0], [319.0, 1112.0], [319.0, 1142.0], [221.0, 1142.0]]"
9105002_h2_w6.png,76,AREA,0.9911,"[[1352.0, 1117.0], [1455.0, 1112.0], [1457.0, 1143.0], [1353.0, 1148.0]]"
9105002_h2_w6.png,77,AMES,0.9937,"[[552.0, 1154.0], [581.0, 1154.0], [581.0, 1240.0], [552.0, 1240.0]]"
9105002_h2_w6.png,78,MANKATO,0.9939,"[[1194.0, 1152.0], [1367.0, 1157.0], [1366.0, 1192.0], [1193.0, 1187.0]]"
9105002_h2_w6.png,79,SHARPE,0.9956,"[[322.0, 1176.0], [449.0, 1157.0], [453.0, 1186.0], [326.0, 1206.0]]"
9105002_h2_w6.png,82,STATE UNIV ROCHESTER,0.9314,"[[1189.0, 1185.0], [1608.0, 1183.0], [1608.0, 1225.0], [1190.0, 1227.0]]"
9105002_h2_w6.png,83,PIPESTONE,0.996,"[[873.0, 1206.0], [1069.0, 1206.0], [1069.0, 1235.0], [873.0, 1235.0]]"
9105002_h2_w6.png,84,MAYO,0.9939,"[[1346.0, 1225.0], [1462.0, 1225.0], [1462.0, 1260.0], [1346.0, 1260.0]]"
9105002_h2_w6.png,85,NATL MONUMENTE,0.9303,"[[848.0, 1235.0], [1215.0, 1238.0], [1214.0, 1273.0], [848.0, 1271.0]]"
9105002_h2_w6.png,86,CLINIC,0.9947,"[[1337.0, 1254.0], [1462.0, 1252.0], [1463.0, 1289.0], [1338.0, 1292.0]]"
9105002_h2_w6.png,88,FALLS,0.9968,"[[575.0, 1354.0], [704.0, 1354.0], [704.0, 1390.0], [575.0, 1390.0]]"
9105002_h2_w6.png,89,EFFIGYMOUN,0.9881,"[[1371.0, 1419.0], [1640.0, 1419.0], [1640.0, 1460.0], [1371.0, 1460.0]]"
9105002_h2_w6.png,90,UNIVOF,0.9916,"[[515.0, 1452.0], [652.0, 1452.0], [652.0, 1488.0], [515.0, 1488.0]]"
9105002_h2_w6.png,91,NATL,0.9418,"[[1429.0, 1457.0], [1530.0, 1452.0], [1532.0, 1483.0], [1430.0, 1488.0]]"
9105002_h2_w6.png,92,MON,0.9955,"[[1540.0, 1458.0], [1631.0, 1458.0], [1631.0, 1488.0], [1540.0, 1488.0]]"
9105002_h2_w6.png,95,OWA,0.9914,"[[1079.0, 1506.0], [1288.0, 1506.0], [1288.0, 1558.0], [1079.0, 1558.0]]"
9105002_h2_w6.png,96,VERMILLIONA,0.933,"[[467.0, 1517.0], [692.0, 1517.0], [692.0, 1552.0], [467.0, 1552.0]]"
9105002_h2_w6.png,97,WATERLOO,0.9853,"[[1271.0, 1565.0], [1454.0, 1565.0], [1454.0, 1594.0], [1271.0, 1594.0]]"
9105002_h2_w6.png,99,BRARA,0.9958,"[[4.0, 1585.0], [131.0, 1585.0], [131.0, 1615.0], [4.0, 1615.0]]"
9105002_h2_w6.png,100,SECLAR,0.8894,"[[547.0, 1594.0], [674.0, 1587.0], [676.0, 1616.0], [549.0, 1623.0]]"
9105002_h2_w6.png,101,AMES,0.9918,"[[1106.0, 1596.0], [1196.0, 1596.0], [1196.0, 1627.0], [1106.0, 1627.0]]"
9105002_h2_w6.png,104,CEDAR,0.994,"[[1358.0, 1610.0], [1479.0, 1610.0], [1479.0, 1648.0], [1358.0, 1648.0]]"
9105002_h2_w6.png,106,MISSOURI NATL,0.9489,"[[448.0, 1635.0], [729.0, 1635.0], [729.0, 1665.0], [448.0, 1665.0]]"
9105002_h2_w6.png,107,IOWA STATE,0.9438,"[[1019.0, 1638.0], [1177.0, 1638.0], [1177.0, 1675.0], [1019.0, 1675.0]]"
9105002_h2_w6.png,108,ERWAY,0.9958,"[[0.0, 1650.0], [152.0, 1650.0], [152.0, 1685.0], [0.0, 1685.0]]"
9105002_h2_w6.png,109,RAPIDS,0.9458,"[[1358.0, 1641.0], [1490.0, 1649.0], [1488.0, 1686.0], [1356.0, 1679.0]]"
9105002_h2_w6.png,110,RECREATIONAL,0.9938,"[[523.0, 1671.0], [771.0, 1671.0], [771.0, 1700.0], [523.0, 1700.0]]"
9105002_h2_w6.png,111,UNIV.,0.9491,"[[1058.0, 1671.0], [1156.0, 1671.0], [1156.0, 1700.0], [1058.0, 1700.0]]"
9105002_h2_w6.png,112,RIVER,0.9973,"[[646.0, 1700.0], [758.0, 1700.0], [758.0, 1735.0], [646.0, 1735.0]]"
9105002_h2_w6.png,114,BRASKA,0.9968,"[[35.0, 1740.0], [442.0, 1740.0], [442.0, 1798.0], [35.0, 1798.0]]"
9105002_h2_w6.png,115,DUBUQUE,0.9258,"[[1785.0, 1733.0], [1969.0, 1733.0], [1969.0, 1769.0], [1785.0, 1769.0]]"
9105002_h2_w6.png,116,LIVING,0.9953,"[[1047.0, 1777.0], [1157.0, 1782.0], [1155.0, 1813.0], [1045.0, 1808.0]]"
9105002_h2_w6.png,117,HERBERTHOOY,0.931,"[[1748.0, 1779.0], [1996.0, 1779.0], [1996.0, 1808.0], [1748.0, 1808.0]]"
9105002_h2_w6.png,118,OMAHA,0.9755,"[[656.0, 1790.0], [823.0, 1790.0], [823.0, 1827.0], [656.0, 1827.0]]"
9105002_h2_w6.png,119,HISTORY,0.9962,"[[1032.0, 1808.0], [1175.0, 1813.0], [1174.0, 1844.0], [1031.0, 1839.0]]"
9105002_h2_w6.png,120,NATL HIS,0.9356,"[[1781.0, 1815.0], [1956.0, 1815.0], [1956.0, 1844.0], [1781.0, 1844.0]]"
9105002_h2_w6.png,122,FARMS,0.9944,"[[1041.0, 1837.0], [1157.0, 1844.0], [1155.0, 1876.0], [1039.0, 1868.0]]"
9105002_h2_w6.png,123,OWA,0.9927,"[[1515.0, 1844.0], [1598.0, 1844.0], [1598.0, 1875.0], [1515.0, 1875.0]]"
9105002_h2_w6.png,124,DESITE,0.8769,"[[1759.0, 1839.0], [1884.0, 1844.0], [1882.0, 1882.0], [1758.0, 1877.0]]"
9105002_h2_w6.png,125,CITY,0.9844,"[[1517.0, 1879.0], [1612.0, 1879.0], [1612.0, 1917.0], [1517.0, 1917.0]]"
9105002_h2_w6.png,127,ION,0.9615,"[[4.0, 1910.0], [65.0, 1910.0], [65.0, 1944.0], [4.0, 1944.0]]"
9105002_h2_w6.png,128,UNIV.OF,0.9524,"[[1521.0, 1917.0], [1662.0, 1917.0], [1662.0, 1952.0], [1521.0, 1952.0]]"
9105002_h2_w6.png,129,DAVENPOR,0.9962,"[[1790.0, 1927.0], [1988.0, 1927.0], [1988.0, 1962.0], [1790.0, 1962.0]]"
9105002_h2_w6.png,130,DES MOINES,0.9572,"[[1254.0, 1948.0], [1504.0, 1948.0], [1504.0, 1990.0], [1254.0, 1990.0]]"
9105002_h2_w6.png,131,IOWA,0.9274,"[[1540.0, 1954.0], [1642.0, 1954.0], [1642.0, 1985.0], [1540.0, 1985.0]]"
9156000_h13_w4.png,1,Waterville,0.9927,"[[1528.0, 52.0], [1792.0, 59.0], [1791.0, 102.0], [1527.0, 95.0]]"
9156000_h13_w4.png,3,1677,0.9952,"[[1010.0, 272.0], [1167.0, 278.0], [1165.0, 340.0], [1008.0, 335.0]]"
9156000_h13_w4.png,4,Big,0.9902,"[[1253.0, 289.0], [1345.0, 277.0], [1352.0, 331.0], [1260.0, 344.0]]"
9156000_h13_w4.png,7,E,0.9975,"[[267.0, 431.0], [350.0, 431.0], [350.0, 508.0], [267.0, 508.0]]"
9156000_h13_w4.png,8,R,0.9909,"[[371.0, 435.0], [498.0, 435.0], [498.0, 521.0], [371.0, 521.0]]"
9156000_h13_w4.png,9,TOUNTAINS,0.9611,"[[280.0, 693.0], [992.0, 713.0], [990.0, 778.0], [279.0, 758.0]]"
9156000_h13_w4.png,10,Cataloochee,0.9837,"[[1283.0, 733.0], [1549.0, 747.0], [1546.0, 790.0], [1281.0, 776.0]]"
9156000_h13_w4.png,11,School,0.986,"[[1317.0, 772.0], [1474.0, 784.0], [1471.0, 822.0], [1314.0, 810.0]]"
9156000_h13_w4.png,12,PARK,0.9975,"[[294.0, 791.0], [603.0, 805.0], [600.0, 878.0], [291.0, 864.0]]"
9156000_h13_w4.png,13,Gove,0.9428,"[[1688.0, 789.0], [1805.0, 799.0], [1801.0, 845.0], [1684.0, 834.0]]"
9156000_h13_w4.png,14,Greek,0.9519,"[[1682.0, 835.0], [1820.0, 845.0], [1816.0, 890.0], [1678.0, 880.0]]"
9156000_h13_w4.png,16,1024,0.8713,"[[851.0, 920.0], [935.0, 929.0], [930.0, 969.0], [847.0, 959.0]]"
9156000_h13_w4.png,17,Swayney,0.9977,"[[966.0, 914.0], [1188.0, 921.0], [1187.0, 965.0], [964.0, 958.0]]"
9156000_h13_w4.png,18,Smokemont,0.997,"[[462.0, 947.0], [778.0, 959.0], [776.0, 1007.0], [460.0, 995.0]]"
9156000_h13_w4.png,20,N,0.9958,"[[544.0, 1046.0], [642.0, 1046.0], [642.0, 1146.0], [544.0, 1146.0]]"
9156000_h13_w4.png,22,Jonathan,0.9949,"[[1446.0, 1092.0], [1657.0, 1119.0], [1650.0, 1169.0], [1439.0, 1142.0]]"
9156000_h13_w4.png,24,Ravensford,0.9974,"[[533.0, 1151.0], [795.0, 1167.0], [792.0, 1211.0], [530.0, 1195.0]]"
9156000_h13_w4.png,25,MaggieO,0.9146,"[[1290.0, 1150.0], [1508.0, 1150.0], [1508.0, 1208.0], [1290.0, 1208.0]]"
9156000_h13_w4.png,26,Dellwood,0.9197,"[[1610.0, 1179.0], [1819.0, 1188.0], [1817.0, 1232.0], [1608.0, 1222.0]]"
9156000_h13_w4.png,27,Cherokee,0.9909,"[[489.0, 1262.0], [703.0, 1271.0], [701.0, 1315.0], [487.0, 1306.0]]"
9156000_h13_w4.png,28,Hazelwood,0.9969,"[[1558.0, 1293.0], [1813.0, 1305.0], [1811.0, 1351.0], [1556.0, 1339.0]]"
9156000_h13_w4.png,29,Soco,0.9411,"[[838.0, 1352.0], [956.0, 1352.0], [956.0, 1398.0], [838.0, 1398.0]]"
9156000_h13_w4.png,30,Creek,0.9816,"[[1017.0, 1379.0], [1138.0, 1318.0], [1160.0, 1363.0], [1039.0, 1423.0]]"
9156000_h13_w4.png,33,BRYSON,0.997,"[[38.0, 1402.0], [275.0, 1402.0], [275.0, 1446.0], [38.0, 1446.0]]"
9156000_h13_w4.png,34,Whittier,0.9662,"[[602.0, 1424.0], [784.0, 1436.0], [781.0, 1488.0], [599.0, 1476.0]]"
9156000_h13_w4.png,35,CITY,0.9896,"[[81.0, 1455.0], [226.0, 1449.0], [228.0, 1502.0], [83.0, 1507.0]]"
9156000_h13_w4.png,39,Balsam,0.9968,"[[1377.0, 1510.0], [1545.0, 1522.0], [1542.0, 1565.0], [1374.0, 1553.0]]"
9156000_h13_w4.png,40,1134,0.8689,"[[885.0, 1533.0], [944.0, 1533.0], [944.0, 1575.0], [885.0, 1575.0]]"
9156000_h13_w4.png,41,12'2,0.8628,"[[1323.0, 1575.0], [1392.0, 1575.0], [1392.0, 1625.0], [1323.0, 1625.0]]"
9156000_h13_w4.png,42,Scott,0.9487,"[[1164.0, 1607.0], [1272.0, 1583.0], [1282.0, 1628.0], [1174.0, 1653.0]]"
